Ch00-02,Minji hit me.
Ch00-02,敏基打我。 
Ch00-02,It was not my fault.
Ch00-02,不是我的错。 
Ch00-02,He started it.
Ch00-02,是他先开始的。
Ch00-02,Don't get angry. 
Ch00-02,不要生气。 
Ch00-02,I'm sorry. It won't happen again.
Ch00-02,对不起，我不再这样了。 
Ch00-02,I'm really angry.
Ch00-02,我真的生气了。 
Ch00-02,I'm not talking back.
Ch00-02,我不是在顶嘴。 
Ch00-02,I'm glad youpraised me.
Ch00-02,我很高兴你夸奖我。
Ch00-02,"Can you get me milk, please?"
Ch00-02,你可以把牛奶拿给我吗？拜托了。
Ch00-02,Can I have some more?
Ch00-02,我可以再要一些吗？
Ch00-02,Can I have some ice cream?
Ch00-02,我可以吃些冰淇淋吗？
Ch00-02,I hate mushrooms.
Ch00-02,我讨厌蘑菇。
Ch00-02,I don't feel like eating.
Ch00-02,我没心情吃饭。
Ch00-02,I need to pee.
Ch00-02,我要尿尿。
Ch00-02,I need to poop.
Ch00-02,我要便便。
Ch00-02,"I'm done, Mom."
Ch00-02,妈，我好了。
Ch00-02,I'm tired.
Ch00-02,我累了。
Ch00-02,I'm sleepy./ I'm tired.
Ch00-02,我困了/我累了。
Ch00-02,I'm hungry./ I'm starving.
Ch00-02,我饿了/我饿极了。
Ch00-02,My legs hurt.
Ch00-02,我的腿痛。
Ch00-02,Hold me tight./ Give me a big hug.
Ch00-02,抱紧我/给我一个大大的拥抱。
Ch00-02,Give me a piggy-back ride.
Ch00-02,背我。
Ch00-02,Can I take a break?
Ch00-02,我可以休息一下吗？
Ch00-02,"Wait for me, Mom."
Ch00-02,妈，等我。
Ch00-02,"Dad, when are you coming?"
Ch00-02,爸，你什么时候来？
Ch00-02,"Can you read me a story, Mom?"
Ch00-02,妈，可以讲个故事给我听吗？
Ch00-02,"Who do you love more, me or Minji?"
Ch00-02,你爱谁多一点，我还是敏基？
Ch00-02,I love you the most in the world.
Ch00-02,在这个世界上，我最爱你了。
Ch01-01,Time to wake up!
Ch01-01,该起床了！ 
Ch01-01,"Wake up, you sleepyhead."
Ch01-01,起床了，你这个贪睡鬼。
Ch01-01,Rise and shine.
Ch01-01,太阳都晒屁股了。 
Ch01-01,"Get up, please! Time to go to school."
Ch01-01,快点起床！该去学校了。 
Ch01-01,Still dreaming?
Ch01-01,还在睡梦中吗？ 
Ch01-01,I‘ll tickle you if you don‘t wake up.
Ch01-01,再不起床的话，我要抓痒痒了。 
Ch01-01,You should go to bed early to get up early.
Ch01-01,你要早睡早起。 
Ch01-01,Want to sleep more?
Ch01-01,还想睡吗？ 
Ch01-01,Can I sleep some more?
Ch01-01,我可以多睡一会吗？ 
Ch01-01,I‘m so tired that I can‘t get up.
Ch01-01,我太累了，起不来。 
Ch01-01,"Mom, I can‘t keep my eyes open!"
Ch01-01,妈，我睁不开眼睛！ 
Ch01-01,Just five more minutes.
Ch01-01,只能再睡5分钟。 
Ch01-01,I‘ll count to three. Come on!
Ch01-01,我数到三，快点起床！ 
Ch01-01,"Hurry up, or you will be late."
Ch01-01,快点，否则你要迟到了。 
Ch01-01,I‘m awake.
Ch01-01,我醒了。 
Ch01-01,You don't‘ have to wake me up. I‘m already up.
Ch01-01,你不用叫我也没关系。我已经醒了。 
Ch01-01,Wow! Did you get up by yourself?
Ch01-01,哇～！你自己起床的吗？ 
Ch01-01,Did you not hear the alarm?
Ch01-01,你没有听到闹钟吗？ 
Ch01-01,Don't doze off. Sit right up.
Ch01-01,不要打瞌睡了。做好！ 
Ch01-01,Let‘s see who gets up first.
Ch01-01,看看谁先起床了？
Ch01-01,You‘re still sound asleep.
Ch01-01,你还在沉睡。 
Ch01-01,Stretch your body.
Ch01-01,伸展下你的身体。 
Ch01-01,I‘m not going to wake you up anymore.
Ch01-01,以后我不会再叫你起床了。
Ch01-02,"Good morning, Mom and Dad! "
Ch01-02,爸爸妈妈，早安！ 
Ch01-02,Did you sleep well? 
Ch01-02,你睡得好吗？ 
Ch01-02,Hey! Did you get a good night‘s sleep? 
Ch01-02,早！睡得好吗？ 
Ch01-02,"Did you sleep tight, my sweetie? "
Ch01-02,宝贝，睡得好吗？ 
Ch01-02,You slept in. 
Ch01-02,你睡懒觉了。 
Ch01-02,Was it not chilly at night? 
Ch01-02,晚上不冷吧？ 
Ch01-02,You‘re already awake? Why so early? 
Ch01-02,已经醒了哦？为什么这么早醒呢？ 
Ch01-02,Whoa! I‘ve never seen this before! 
Ch01-02,哇！太阳打西边出来了。 
Ch01-02,My eyes just opened. 
Ch01-02,我刚睁开眼睛。 
Ch01-02,Seems like you‘re in a good mood. 
Ch01-02,看起来你的心情很好。 
Ch01-02,You look happy after a good night‘s sleep. 
Ch01-02,睡个好觉后，你看起来心情很好。 
Ch01-02,Why do you look grumpy this morning? 
Ch01-02,为什么今天早上你看起来心情不太好？ 
Ch01-02,I‘m still sleepy. 
Ch01-02,我还想睡。 
Ch01-02,You should say hello first thing in the morning. 
Ch01-02,起床后，你应该先打招呼。 
Ch01-02,"You should say, ―Good morning!‖"
Ch01-02,你应该说：“早安！” 
Ch01-02,"Let‘s kiss and say, ―Good morning!‖"
Ch01-02,亲一下，说“早安”吧。 
Ch01-02,Did you have sweet dreams? 
Ch01-02,你做好梦了吗？ 
Ch01-02,"Mom, want to hear about my dreams? "
Ch01-02,妈妈，要听听我做的梦吗？ 
Ch01-02,Can you wake up your brother? 
Ch01-02,你可以叫你弟弟起床吗？
Ch01-03,Get up to wash your face. 
Ch01-03,起床洗脸了哦。 
Ch01-03,Wash your face and brush your teeth. 
Ch01-03,洗脸刷牙。 
Ch01-03,"Wash your neck, too. "
Ch01-03,脖子也要洗哦。 
Ch01-03,Who wants to wash up first? 
Ch01-03,谁要先洗？ 
Ch01-03,Want Mom to help you? 
Ch01-03,需要妈妈帮你吗？ 
Ch01-03,"Can you help me, Mom? "
Ch01-03,妈妈，你可以帮我妈？ 
Ch01-03,"If I do it by myself, I will get my clothes wet. "
Ch01-03,自己洗的话，我会弄湿衣服的。 
Ch01-03,I don‘t want to clean my face! 
Ch01-03,我不想洗脸！ 
Ch01-03,I‘ll wash myself after I eat. 
Ch01-03,我要吃饭后再洗。 
Ch01-03,Are you done? 
Ch01-03,都洗好了吗？ 
Ch01-03,"I‘m working, Mommy. "
Ch01-03,我正在洗，妈咪。 
Ch01-03,Get a clean towel. 
Ch01-03,那一条干净的毛巾。 
Ch01-03,"Mom, there‘s no towel. "
Ch01-03,妈，我没有毛巾。 
Ch01-03,"Mom, can you get me a towel? "
Ch01-03,妈，可以那条毛巾给我吗？ 
Ch01-03,You look pretty after cleaning. 
Ch01-03,洗好后，你看起来好美哦。 
Ch01-03,Watch out for the slippery floor. 
Ch01-03,厕所的地板很滑，要小心哦。
Ch01-04,You should brush your teeth three times a day.
Ch01-04,一天要刷三次牙。
Ch01-04,Brush your teeth properly.
Ch01-04,好好地刷牙。 
Ch01-04,Brush up and down.
Ch01-04,刷牙要上下刷。 
Ch01-04,Don‘t forget to brush deep inside.
Ch01-04,不要忘记也要刷里面哦。 
Ch01-04,Clean your teeth and gums thoroughly.
Ch01-04,牙和牙床都要彻底刷干净。 
Ch01-04,Don‘t forget to brush your tongue.
Ch01-04,不要忘记刷舌头。 
Ch01-04,Gargle and spit. 
Ch01-04,"漱口,然后吐掉。"
Ch01-04,Put only a little toothpaste on your toothbrush.
Ch01-04,牙刷上要沾点牙膏。
Ch01-04,"Mom, squeeze the toothpaste for me. "
Ch01-04,"妈妈,帮我挤牙膏。"
Ch01-04,We're out of toothpaste. 
Ch01-04,我们没有牙膏了。
Ch01-04,Brush for three minutes. 
Ch01-04,一定要刷三分钟。
Ch01-04,Has it been three minutes yet? 
Ch01-04,三分钟到了吗?
Ch01-04,Don't leave the water running. 
Ch01-04,不要忘记关水。
xxx,I hate brushing my teeth. 我讨厌刷牙。
Ch01-04,"Brush my teeth for me, Mom."
Ch01-04,妈妈，帮我刷牙。 
Ch01-04,"Brush your teeth well, or they will turn black."
Ch01-04,要好好刷牙，不然的话，你的牙齿会变黑。
Ch01-04,"If you don‘t take care of your teeth, you‘ll get cavities."
Ch01-04,如果你不好好照顾你的牙齿，你会有蛀牙。 
Ch01-04,"If you don‘t brush well, you‘ll have bad breath."
Ch01-04,不好好刷牙的话，会有口臭。 
Ch01-04,Don‘t brush your teeth the wrong way.
Ch01-04,不要用错误的方法刷牙。 
Ch01-05,It's time for breakfast. 
Ch01-05,该吃早餐了。 
Ch01-05,come and eat your breakfast. 
Ch01-05,来吃早餐吧。 
Ch01-05,Sit at the table. 
Ch01-05,从餐桌旁。 
Ch01-05,"Dad,come and eat with us. "
Ch01-05,爸爸，来和我们一起吃早餐。 
Ch01-05,Can you call your brother.too? 
Ch01-05,你可以也叫一下你弟弟吗？ 
Ch01-05,Who wants to help me set the table? 
Ch01-05,谁可以帮妈妈摆餐桌？ 
Ch01-05,Can you put the spoons on the table? 
Ch01-05,你可以把汤匙摆在餐桌上吗？ 
Ch01-05,Let's say grace before we eat. 
Ch01-05,吃饭前，先来祷告吧。 
Ch01-05,Let's have breakfast. 
Ch01-05,吃早餐吧。 
Ch01-05,How is it?Isn't it good? 
Ch01-05,味道如何？好吃吗？ 
Ch01-05,Don't you like it? 
Ch01-05,你不喜欢吗？ 
Ch01-05,Don't you feel like eating? 
Ch01-05,没胃口吗？ 
Ch01-05,Why aren't you eating? 
Ch01-05,你为什么不吃？ 
Ch01-05,I don't feel like eating much. 
Ch01-05,我不怎么想吃。 
Ch01-05,I can't eat in the morning. 
Ch01-05,我在早上不要吃东西。 
Ch01-05,Eating breakfast makes you strong. 
Ch01-05,吃早餐，会让你更健康。 
Ch01-05,Just take one more bite. 
Ch01-05,再多吃一口。 
Ch01-05,Just try and see if it's good. 
Ch01-05,先吃一口看看好不好吃。 
Ch01-05,You'll be late.Hurry up and eat. 
Ch01-05,要迟到了。快吃。 
Ch01-05,Let's drink some water. 
Ch01-05,喝点水。 
Ch01-05,Don't spill the milk. 
Ch01-05,不要让牛奶洒出来。 
Ch01-05,I can't reach that dish. 
Ch01-05,我夹不到菜。 
Ch01-05,There is too much rice. 
Ch01-05,饭太多了。 
Ch01-05,I'll feed you. 
Ch01-05,我来喂你。 
Ch01-05,It's too hot. 
Ch01-05,太烫了。 
Ch01-05,Blow on your food to cool it off. 
Ch01-05,吹一下，让它冷一点。 
Ch01-05,Are you finished? 
Ch01-05,都吃完了吗？ 
Ch01-05,Stop eating now. 
Ch01-05,不要再吃了。 
Ch01-05,I can't eat anymore. 
Ch01-05,我再也吃不下了。 
Ch01-05,I'm full. 
Ch01-05,我饱了。 
Ch01-05,Can't I leave some? 
Ch01-05,不可以剩一点吗？ 
Ch01-05,Is it okay if I don't finish it all?
Ch01-05,可以不要全部吃完吗？ 
Ch01-05,I'm almost done eating. 
Ch01-05,我几乎都吃了。 
Ch01-05,Looks good.Thank you! 
Ch01-05,看起来好好吃。谢谢！ 
Ch01-05,Thank you for the nice meal. 
Ch01-05,感谢你这么好吃的一餐。 
Ch01-05,The food was fabulous.Thanks. 
Ch01-05,食物相当好吃。谢谢！ 
Ch01-06,Don't be picky with your food. 
Ch01-06,不要挑食。 
Ch01-06,Don't walk around while you eat. 
Ch01-06,吃饭的时候，不要走来走去。 
Ch01-06,Don't leave your food uneaten. 
Ch01-06,食物不可以剩下。 
Ch01-06,You should eat by yourself. 
Ch01-06,你要自己吃。 
Ch01-06,Be careful not to drop your food. 
Ch01-06,小心食物不要弄掉。 
Ch01-06,Oops!You dropped your food. 
Ch01-06,哎呀！你弄掉食物了。 
Ch01-06,It's okay.I'll clean it. 
Ch01-06,没关系。我来收拾。 
Ch01-06,Eat slowly and don't rush. 
Ch01-06,慢慢吃。不要急。 
Ch01-06,Chew well. 
Ch01-06,好好咀嚼。 
Ch01-06,Use your chopsticks right. 
Ch01-06,正确使用筷子。 
Ch01-06,Don't spit out the food. 
Ch01-06,不要把食物吐出来。 
Ch01-06,Sit down and eat at the table. 
Ch01-06,要坐在餐桌吃饭。 
Ch01-06,Sit properly at the table. 
Ch01-06,好好坐在餐桌旁。 
Ch01-06,Don't talk with your mouth full. 
Ch01-06,嘴巴内有东西时，不要说话。 
Ch01-06,Put your bowl in the sink. 
Ch01-06,把碗放在洗碗槽内。 
Ch01-06,Help me clean up the table. 
Ch01-06,来帮妈妈收拾餐桌吧。
Ch01-07,I have to pee. 
Ch01-07,我要去尿尿。 
Ch01-07,I have to poop. 
Ch01-07,我要去便便。 
Ch01-07,I'm about to poop. 
Ch01-07,我快要大出来了。
Ch01-07,Take off your pants first. 
Ch01-07,先把你的裤子脱下来。
Ch01-07,Don't forget to flush. 
Ch01-07,不要忘记冲水。
Ch01-07,Don't use too much toilet paper. 
Ch01-07,不要用太多的卫生纸。
Ch01-07,Phew!It's stinks! 
Ch01-07,唷！好臭喔！
Ch01-07,Tell me if you have to pee. 
Ch01-07,如果你要尿尿的话，要告诉我。
Ch01-07,Is it not coming out? 
Ch01-07,尿不出来吗？
Ch01-07,Don't hold it.Go pee. 
Ch01-07,"不要忍,去尿。 "
Ch01-07,It's not good to hold your pee. 
Ch01-07,憋尿是不好的。
Ch01-07,I don't want to sit on the toilet. 
Ch01-07,我讨厌坐马桶。
Ch01-07,Can you pee by yourself? 
Ch01-07,你可以自己尿尿吗？
Ch01-07,Wash your hands after you poop. 
Ch01-07,便便后，要洗手。
Ch01-07,Flush the toilet only once. 
Ch01-07,水冲一次就好。
Ch01-07,Call me when you're done. 
Ch01-07,好了叫我喔。
Ch01-07,"I'm done,Mom. "
Ch01-07,妈，我好了。
Ch01-07,Can you wipe my bottom? 
Ch01-07,你可以帮我擦屁股吗？
Ch01-07,I keep farting.Hold your nose. 
Ch01-07,我一直要放屁。捏住你的鼻子。
Ch01-07,Ugh.who cut the cheese? 
Ch01-07,哦，谁放屁了？
Ch01-07,"Fart in my face,and I'll get you! "
Ch01-07,放屁在我脸上的话，我会抓住你。
Ch01-07,Did you pee in your pants? 
Ch01-07,你尿在裤子上了吗？
Ch01-07,It looks like you were in a rush. 
Ch01-07,看起来，你很急。
Ch01-07,Does your tummy ache? 
Ch01-07,你肚子痛吗？
Ch01-07,Don't hold it till you have to pee in your pants next time. 
Ch01-07,下次，不可以忍到尿在裤子上。
Ch01-08,Daddy is going to work. 
Ch01-08,爸爸要去上班了。 
Ch01-08,Daddy is leaving. Say goodbye. 
Ch01-08,爸爸要出门了，说再见。 
Ch01-08,"Say bye-bye,Sweetie. "
Ch01-08,说再见，甜心。
Ch01-08,"Have a good day,Dad! "
Ch01-08,爸爸，祝你有美好的一天。
Ch01-08,"Good luck,Dad! "
Ch01-08,爸爸，祝你好运。
Ch01-08,Give Daddy a kiss. 
Ch01-08,亲一下爸爸。
Ch01-08,Honey.want to polish Dad's shoes. 
Ch01-08,宝贝，要帮爸爸擦皮鞋吗？
Ch01-08,Let me get your shoes ready.Dad. 
Ch01-08,爸爸，你帮我拿鞋子。
Ch01-08,Call us if you're going to be late. 
Ch01-08,晚的话，打个电话回来。
Ch01-08,Are you eating out with your coworker? 
Ch01-08,你要跟同事去聚餐吗？
Ch01-08,Come home early. 
Ch01-08,早点回来。
Ch01-08,"Don't be too late,Dad. "
Ch01-08,不要太晚，爸爸。
Ch01-08,When are you coming back? 
Ch01-08,你什么时候回来？
Ch01-08,"I want to go with you,Dad! "
Ch01-08,我想跟爸爸一起出门！
Ch01-08,Come home early to play with me. 
Ch01-08,早点回来跟我玩。
Ch01-08,Don't drink and come home early. 
Ch01-08,不要喝酒，早点回家。
Ch01-08,"See you later,Dad! "
Ch01-08,爸爸，一会见！
Ch01-08,Bring me some goodies when you get back. 
Ch01-08,回来时，要买好吃的给我。
Ch01-08,"Dad,you look great! "
Ch01-08,爸爸，你看起来很帅！
Ch01-08,"Have fun all day,Sweetie. "
Ch01-08,甜心，今天也玩得开心。
Ch01-08,Dad will go to work. 
Ch01-08,爸爸去上班了。
Ch01-08,I'll miss you while I work. 
Ch01-08,当我在上班时，我会想你的。
Ch01-08,Dad will call you at lunch hour. 
Ch01-08,午餐时，我会打电话给你。
Ch01-08,Shall I bring you something good? 
Ch01-08,我可以买什么好东西给你呢？
Ch01-08,Have fun with Mommy. 
Ch01-08,跟妈妈好好玩。
Ch01-08,I'll come back from work as fast as I can. 
Ch01-08,下班后，我会尽可能早回家。
Ch01-09,What do you want to wear? 
Ch01-09,你想要穿什么呢？ 
Ch01-09,Choose what you want to wear. 
Ch01-09,挑一件你想穿的吧。 
Ch01-09,I want to wear a skirt today. 
Ch01-09,今天我要穿裙子。
Ch01-09,What do you need to wear today? 
Ch01-09,今天你需要穿什么？
Ch01-09,"Today,you need to wear your school uniform. "
Ch01-09,今天，你需要穿学校制服。
Ch01-09,"Today,you need to wear your PE clothes. "
Ch01-09,今天，你需要穿体育服。
Ch01-09,Get me my gym clothes. 
Ch01-09,给我运动服。
Ch01-09,Shorts are not good for this weather. 
Ch01-09,这个天气不适合穿短裤。
Ch01-09,"It's chilly,so you should wear a jacket. "
Ch01-09,天气很冷，你应该穿外套。
Ch01-09,I don't want to wear those clothes. 
Ch01-09,我讨厌穿那些衣服。
Ch01-09,I don't want to wear this shirt.Give another one. 
Ch01-09,我讨厌穿这件衬衫，给我另一件。
Ch01-09,"I will wear this coat tomorrow,too. "
Ch01-09,明天，我也要穿这件外套。
Ch01-09,When did you buy these pants? 
Ch01-09,这条裤子你什么时候买的？
Ch01-09,This jacket is too girlish/boyish. 
Ch01-09,这件夹克太女孩子气/男孩子气了。
Ch01-09,I don't feel comfy in this shirt. 
Ch01-09,这件衬衫很不舒服。 
Ch01-09,This is too thin. 
Ch01-09,这件太薄了。
Ch01-09,It's very chilly out there. 
Ch01-09,外面非常冷。
Ch01-09,The pants don't match the shirt. 
Ch01-09,这条裤子跟那件衬衫不搭。
Ch01-09,We need to wash this shirt.Get another one. 
Ch01-09,这件衬衫要洗了，拿其他的吧。
Ch01-09,It's not fully dry yet.Wear it tomorrow. 
Ch01-09,那件还没干，等明天再穿。
Ch01-09,That dress looks perfect on my princess. 
Ch01-09,那件连衣裙在我们公主身上太好看了。
Ch01-10,Let's get changed. 
Ch01-10,让我们来换衣服吧。 
Ch01-10,Can you get dressed by yourself? 
Ch01-10,你可以自己穿衣服吗？ 
Ch01-10,Do you want Mom to help you? 
Ch01-10,你需要妈妈帮忙吗？
Ch01-10,Fold your sleeves. 
Ch01-10,把袖子摺起来。
Ch01-10,Put on your hat. 
Ch01-10,戴上帽子。
Ch01-10,Your socks don't match. 
Ch01-10,你的袜子不是同一双。
Ch01-10,Where is your other sock? 
Ch01-10,你的另一只裤子在哪？
Ch01-10,Let's zip up your pants 
Ch01-10,拉上裤子的拉链。
Ch01-10,Let's button your shirt. 
Ch01-10,扣好你的衬衫钮扣。
Ch01-10,You buttoned your shirt wrong. 
Ch01-10,你的钮扣扣错了。
Ch01-10,You put on your shirt inside out. 
Ch01-10,你的衬衫穿反了。
Ch01-10,Take off your underclothes. 
Ch01-10,脱掉你的内衣。
Ch01-10,Let's change into some new underwear. 
Ch01-10,我们换新的内衣吧。
Ch01-10,Can you help me put this on? 
Ch01-10,你可以帮我穿上这个吗？
Ch01-10,Can you unbutton my shirt? 
Ch01-10,你可以帮我解开衬衫的扣子吗？
Ch01-10,Can you unzip me? 
Ch01-10,你可以帮我拉开拉链吗？
Ch01-10,This is too small/large. 
Ch01-10,这个太小/大了。 
Ch01-10,These pants are too small now. 
Ch01-10,这裤子现在太小了。
Ch01-10,You have outgrown these clothes. 
Ch01-10,你长大了，这些衣服都不能穿了。
Ch01-10,"Do I look good,Mom? "
Ch01-10,妈，我看起来好看吗？
Ch01-11,Change your clothes. 
Ch01-11,换衣服了。 
Ch01-11,What should I wear? 
Ch01-11,我要穿哪一件？ 
Ch01-11,Look in your closet. 
Ch01-11,在你的衣柜里找找。
Ch01-11,Change into some comfortable clothes. 
Ch01-11,换上舒服一点的衣服。
Ch01-11,Change into some clean clothes. 
Ch01-11,换上干净的衣服。
Ch01-11,Wear what you want to wear. 
Ch01-11,穿你想穿的衣服。
Ch01-11,Change into what you wear at home. 
Ch01-11,换上居家服。
Ch01-11,Can I wear this? 
Ch01-11,我可以穿这件吗？
Ch01-11,Isn't that too hot?Wear something else. 
Ch01-11,不会太热吗？穿其他件。
Ch01-11,I'll just stay in these clothes. 
Ch01-11,我只要穿这些衣服。
Ch01-11,That‘s dirty.Change now. 
Ch01-11,那脏了，要换掉
Ch01-11,Put your dirty clothes in the laundry basket. 
Ch01-11,把脏衣服放进洗衣机内
Ch01-11,"Change your underwear,too. "
Ch01-11,内衣也要换
Ch01-11,Put on the clothes that are ready. 
Ch01-11,换上准备好的衣服
Ch01-11,"Mom,where are the clothes ready to wear? "
Ch01-11,妈妈，我要穿的衣服在哪？
Ch01-11,What are you doing not getting dressed? 
Ch01-11,你不穿衣服，还在做什么？
Ch01-11,You got dressed by yourself. 
Ch01-11,你自己可以穿衣服了
Ch01-11,Now you're a big boy/girl. 
Ch01-11,现在你是大男孩/女孩了
Ch01-12,Let's comb your hair. 
Ch01-12,我们来梳头发吧 
Ch01-12,I will tie your hair pretty. 
Ch01-12,我会把你的头发绑得很漂亮 
Ch01-12,Do you want it tied in a ponytail or pigtails? 
Ch01-12,你要绑成马尾？还是辫子？
Ch01-12,Let me part your hair. 
Ch01-12,让我来帮你把头发分开
Ch01-12,Don't move 
Ch01-12,不要动
Ch01-12,Your hair has grown a lot. 
Ch01-12,你的头发长很多了
Ch01-12,Your hair is fluffy. 
Ch01-12,你的头发很蓬松
Ch01-12,You need a haircut at a beauty shop. 
Ch01-12,你需要去理发室剪头发
Ch01-12,Do you want hairpin? 
Ch01-12,你要别个发夹吗？
Ch01-12,Do you want hairband? 
Ch01-12,你要绑发带吗？
Ch01-12,Which hairband do you want? 
Ch01-12,你要绑哪一个发带？
Ch01-12,"Your hair is tangled up,so I can't comb it. "
Ch01-12,你的头发都打结了，我梳不开
Ch01-12,Brush my hair softly. 
Ch01-12,轻轻的帮我梳头发
Ch01-12,Mom，that hurts! 
Ch01-12,妈妈，好痛！
Ch01-12,Want me to braid your hair? 
Ch01-12,要我帮你绑辫子吗？
Ch01-12,Let me put your hair up. 
Ch01-12,我来把你的头发梳起来
Ch01-12,Can you hand me the hairpin? 
Ch01-12,你能把发夹拿给我吗？
Ch01-12,Please bring me the comb. 
Ch01-12,请把梳子拿给我
Ch01-12,Can you tie my hair? 
Ch01-12,你能帮我绑头发吗？
Ch01-12,Can you cut my bangs? 
Ch01-12,你能帮我剪掉刘海吗？
Ch01-12,My hair is poking me in my eyes. 
